Temperature,Vibration,Current,Status,RUL
73.85,4.72,6.58,Normal,12.349999999999994
66.8,1.98,6.58,Normal,30.28
73.04,5.32,3.3,Normal,19.675999999999988
90.19,6.74,11.3,Faulty,0.0
72.67,4.39,6.73,Normal,14.25800000000001
78.2,3.14,8.77,Normal,11.069999999999993
74.05,5.28,7.32,Normal,10.0
88.89,6.64,11.58,Faulty,0.0
69.26,4.83,8.79,Normal,10.0
75.43,4.82,6.8,Normal,10.24199999999999
60.04,3.03,7.0,Normal,27.825999999999993
74.07,5.98,4.64,Normal,11.738
66.85,4.23,8.86,Normal,12.16000000000001
81.03,4.65,6.78,Faulty,0.0
78.89,2.47,5.49,Normal,23.846000000000004
77.33,6.12,8.11,Faulty,0.0
82.61,2.78,3.73,Faulty,0.0
70.26,5.02,6.36,Normal,13.664000000000001
83.74,3.01,8.36,Faulty,0.0
79.66,3.38,6.34,Normal,16.284000000000006
73.82,4.79,5.92,Normal,13.998000000000019
80.68,5.03,6.38,Faulty,0.0
69.47,2.73,3.99,Normal,32.69800000000001
70.88,5.09,8.07,Normal,10.0
71.96,5.04,6.82,Normal,11.164000000000016
72.36,3.06,6.59,Normal,21.51400000000001
69.72,5.6,6.6,Normal,10.36800000000001
81.12,2.54,7.02,Faulty,0.0
73.71,3.38,7.98,Normal,14.934000000000012
76.76,4.48,6.92,Normal,10.783999999999992
72.15,3.15,4.96,Normal,26.08
65.9,4.26,7.86,Normal,15.579999999999998
76.35,4.24,7.75,Normal,10.0
65.44,3.81,7.31,Normal,19.756
74.66,4.83,8.61,Normal,10.0
68.16,3.77,7.05,Normal,19.104000000000013
84.94,4.23,8.67,Faulty,0.0
79.56,5.15,9.11,Faulty,0.0
75.53,4.79,7.87,Normal,10.0
81.32,4.79,5.88,Faulty,0.0
70.77,2.85,6.8,Normal,22.888000000000005
77.72,4.52,8.86,Normal,10.0
76.0,3.12,4.75,Normal,24.549999999999997
76.32,2.72,6.41,Normal,21.378
81.36,3.93,6.49,Faulty,0.0
78.66,3.1,5.7,Normal,20.204000000000008
96.29,7.55,12.0,Faulty,0.0
66.73,4.81,7.57,Normal,13.201999999999998
70.2,2.1,5.93,Normal,29.590000000000003
74.39,3.17,7.91,Normal,15.786000000000001
75.47,2.54,6.76,Normal,21.738
69.35,3.54,5.66,Normal,23.710000000000008
87.06,4.46,5.93,Faulty,0.0
82.58,3.76,7.65,Faulty,0.0
78.01,3.41,8.41,Normal,10.913999999999987
88.39,8.93,11.07,Faulty,0.0
73.94,1.7,7.82,Normal,23.676000000000002
70.24,5.24,9.37,Faulty,0.0
75.39,3.46,5.11,Normal,22.135999999999996
76.29,3.92,7.53,Normal,12.036000000000001
68.79,3.47,8.25,Normal,16.626000000000005
76.67,5.54,6.86,Normal,10.0
93.64,5.58,11.93,Faulty,0.0
65.46,4.01,10.3,Faulty,0.0
70.7,4.53,7.52,Normal,12.36999999999999
72.93,2.39,6.65,Normal,24.341999999999985
84.44,3.08,8.47,Faulty,0.0
77.78,3.85,8.26,Normal,10.0
68.32,3.11,3.22,Normal,33.798
77.43,3.18,7.0,Normal,16.641999999999996
67.26,3.65,6.41,Normal,22.164
80.41,4.65,7.6,Faulty,0.0
72.64,3.66,6.71,Normal,17.986000000000004
74.53,5.08,6.87,Normal,10.0
81.63,3.0,5.71,Faulty,0.0
68.56,2.75,8.1,Normal,20.813999999999993
78.39,8.87,12.4,Faulty,0.0
72.08,3.34,5.73,Normal,22.86200000000001
80.19,2.69,4.9,Faulty,0.0
67.4,2.26,7.03,Normal,27.17
60.84,5.08,6.96,Normal,17.216000000000008
72.74,3.66,8.76,Normal,11.775999999999996
77.76,3.75,5.16,Normal,19.11399999999999
93.71,6.89,8.63,Faulty,0.0
92.4,8.36,7.86,Faulty,0.0
72.94,3.82,9.06,Faulty,0.0
80.77,6.34,7.38,Faulty,0.0
65.65,4.13,6.3,Normal,21.060000000000002
73.06,5.06,5.02,Normal,15.804000000000002
75.95,4.81,5.15,Normal,14.929999999999993
77.25,3.96,7.62,Normal,10.989999999999995
72.45,3.41,5.34,Normal,23.460000000000008
75.17,4.33,7.16,Normal,11.768
62.56,4.51,10.06,Faulty,0.0
71.71,3.43,6.48,Normal,20.384
77.27,4.17,5.56,Normal,16.108000000000004
83.71,9.23,12.33,Faulty,0.0
89.64,8.29,9.77,Faulty,0.0
77.23,4.85,9.58,Faulty,0.0
73.29,5.86,9.11,Faulty,0.0
75.85,3.37,6.75,Normal,17.39
70.19,4.7,5.65,Normal,17.435999999999993
73.97,5.34,6.36,Normal,10.0
78.05,3.1,6.56,Normal,17.99000000000001
75.78,3.51,7.58,Normal,14.242000000000004
72.07,5.74,8.56,Normal,10.0
76.12,3.02,5.45,Normal,22.877999999999986
78.57,2.66,8.52,Normal,13.998000000000005
64.75,5.53,7.93,Normal,10.0
80.8,5.2,6.24,Faulty,0.0
73.32,4.43,5.37,Normal,17.748000000000005
77.13,3.95,7.17,Normal,12.462000000000018
80.99,3.56,5.41,Faulty,0.0
68.14,4.28,8.54,Normal,12.096000000000004
71.45,5.58,5.31,Normal,13.300000000000011
73.56,4.24,7.82,Normal,11.20399999999998
71.08,6.17,6.88,Faulty,0.0
83.67,3.1,6.16,Faulty,0.0
70.72,3.98,6.85,Normal,17.11800000000001
72.22,3.63,8.62,Normal,12.658000000000001
76.02,2.91,5.21,Normal,24.208000000000013
68.99,3.85,6.38,Normal,20.216000000000008
73.02,4.42,5.87,Normal,16.477999999999994
76.59,4.52,6.94,Normal,10.626000000000005
73.34,6.17,5.97,Faulty,0.0
74.53,4.46,4.35,Normal,19.932000000000002
72.35,5.15,5.42,Normal,14.580000000000013
67.43,4.07,9.46,Faulty,0.0
76.61,5.68,7.37,Normal,10.0
83.77,6.4,7.32,Faulty,0.0
75.09,4.53,6.58,Normal,12.555999999999983
76.13,3.01,6.92,Normal,18.512
78.46,3.45,6.36,Normal,16.59400000000001
68.65,4.28,7.79,Normal,14.039999999999992
83.51,4.46,7.15,Faulty,0.0
76.01,4.7,5.24,Normal,15.174000000000007
83.16,4.46,7.38,Faulty,0.0
71.33,4.01,3.31,Normal,27.22200000000001
84.09,3.36,7.62,Faulty,0.0
78.88,4.4,4.89,Normal,16.001999999999995
77.77,5.85,6.86,Normal,10.0
76.17,5.02,5.21,Normal,13.568000000000012
73.76,4.53,7.0,Normal,12.093999999999994
81.0,5.03,7.87,Faulty,0.0
75.7,3.63,9.25,Faulty,0.0
65.16,3.49,4.69,Normal,29.384
86.41,6.18,11.9,Faulty,0.0
74.07,3.87,7.2,Normal,14.608000000000004
76.55,3.58,6.32,Normal,17.210000000000008
74.72,5.21,8.14,Normal,10.0
81.09,3.52,6.65,Faulty,0.0
65.24,3.2,8.08,Normal,20.616
75.72,5.94,5.51,Normal,10.0
65.91,3.55,6.05,Normal,24.554000000000002
78.8,4.15,8.42,Normal,10.0
74.53,4.45,9.23,Faulty,0.0
77.1,2.86,6.95,Normal,18.590000000000003
70.68,5.24,2.82,Normal,22.932000000000002
81.4,4.64,6.7,Faulty,0.0
80.21,5.56,7.05,Faulty,0.0
77.92,3.32,6.65,Normal,16.697999999999993
74.35,4.1,7.5,Normal,12.390000000000015
77.9,4.04,6.28,Normal,14.219999999999999
71.47,4.26,8.26,Normal,11.038000000000011
79.28,2.55,5.25,Normal,23.932000000000002
83.25,4.11,8.86,Faulty,0.0
80.35,2.57,9.33,Faulty,0.0
71.35,4.36,5.63,Normal,18.5
76.81,1.87,5.63,Normal,27.674000000000007
68.53,2.15,7.62,Normal,25.27199999999999
77.86,4.82,5.22,Normal,13.524000000000001
77.25,3.45,6.26,Normal,17.620000000000005
65.65,3.01,8.65,Normal,19.61
69.19,5.27,8.11,Normal,10.0
73.58,4.33,9.97,Faulty,0.0
73.5,4.87,7.26,Normal,10.0
68.95,3.83,6.08,Normal,21.24000000000001
76.94,6.68,7.08,Faulty,0.0
76.26,3.4,6.77,Normal,16.933999999999997
74.03,5.74,6.8,Normal,10.0
71.22,3.94,6.96,Normal,16.688000000000002
80.24,2.35,5.6,Faulty,0.0
83.28,4.48,7.42,Faulty,0.0
72.58,4.31,4.89,Normal,20.232000000000014
87.18,5.36,9.22,Faulty,0.0
77.46,3.08,6.82,Normal,17.664000000000016
73.21,3.98,3.61,Normal,25.34400000000001
74.3,4.35,8.15,Normal,10.0
78.7,1.53,3.92,Normal,33.370000000000005
79.51,7.81,12.27,Faulty,0.0
81.59,3.51,5.06,Faulty,0.0
75.36,2.67,6.39,Normal,22.263999999999996
72.94,4.94,7.78,Normal,10.0
74.55,3.98,10.3,Faulty,0.0
74.81,5.22,7.17,Normal,10.0
66.34,4.44,4.03,Normal,25.90599999999999
82.47,4.0,8.43,Faulty,0.0
75.21,3.85,6.65,Normal,15.673999999999992
77.22,4.48,7.1,Normal,10.0
79.76,3.59,7.84,Normal,10.674000000000007
69.89,3.15,3.66,Normal,31.336
77.37,4.61,7.01,Normal,10.0
73.66,3.86,6.39,Normal,17.334000000000003
79.23,4.03,8.83,Normal,10.0
64.36,5.09,8.09,Normal,11.664000000000001
74.5,3.89,4.56,Normal,22.170000000000016
88.43,6.2,11.13,Faulty,0.0
77.16,3.4,7.67,Normal,13.694000000000003
77.35,4.43,4.68,Normal,17.400000000000006
71.46,4.35,7.08,Normal,14.133999999999986
71.44,4.9,8.55,Normal,10.0
74.45,3.42,5.18,Normal,22.689999999999998
70.52,3.54,9.07,Faulty,0.0
79.21,4.79,4.73,Normal,14.334000000000003
73.15,4.25,5.81,Normal,17.430000000000007
60.47,3.09,5.59,Normal,31.498000000000005
73.13,5.31,9.07,Faulty,0.0
69.81,2.3,6.26,Normal,27.834000000000003
66.84,4.78,5.26,Normal,20.215999999999994
68.81,2.73,7.67,Normal,22.054000000000002
75.55,5.89,7.99,Normal,10.0
81.64,2.46,8.0,Faulty,0.0
76.57,5.15,6.59,Normal,10.0
71.97,3.92,7.38,Normal,15.078000000000003
77.28,3.63,6.02,Normal,17.421999999999997
72.7,4.19,9.51,Faulty,0.0
71.53,4.63,8.72,Normal,10.0
82.41,5.26,11.56,Faulty,0.0
85.94,6.87,10.27,Faulty,0.0
73.05,4.65,7.78,Normal,10.0
75.79,2.29,5.13,Normal,27.685999999999993
74.52,3.42,7.95,Normal,14.337999999999994
72.92,7.04,7.17,Faulty,0.0
70.27,3.03,8.9,Normal,15.988
95.86,7.91,12.42,Faulty,0.0
68.41,3.41,7.83,Normal,18.413999999999987
78.88,4.51,4.47,Normal,16.712000000000018
69.99,4.65,6.87,Normal,14.146
71.24,5.13,6.16,Normal,13.126000000000005
67.67,3.8,7.38,Normal,18.25800000000001
72.49,5.99,6.38,Normal,10.0
96.65,6.3,11.55,Faulty,0.0
77.58,4.23,7.69,Normal,10.0
79.89,4.25,6.35,Normal,11.766000000000005
77.61,2.88,7.18,Normal,17.494
69.48,3.71,4.72,Normal,25.602000000000004
73.35,4.16,5.75,Normal,17.939999999999998
71.1,3.57,7.98,Normal,15.550000000000011
81.65,6.44,5.15,Faulty,0.0
69.02,3.16,8.87,Normal,16.177999999999997
79.47,5.18,8.46,Normal,10.0
79.46,4.86,6.6,Normal,10.0
84.15,3.99,11.5,Faulty,0.0
72.95,3.13,8.86,Normal,14.0
78.56,3.23,5.58,Normal,19.97399999999999
86.41,3.48,8.12,Faulty,0.0
71.91,2.21,7.1,Normal,24.504000000000005
85.05,6.09,8.51,Faulty,0.0
65.6,2.52,5.4,Normal,31.840000000000003
78.56,5.35,8.49,Normal,10.0
65.58,4.62,6.1,Normal,19.25200000000001
73.14,4.79,6.85,Normal,11.616
77.19,4.59,5.62,Normal,13.876000000000005
75.93,4.17,5.88,Normal,15.951999999999998
77.13,5.46,6.81,Normal,10.0
76.11,3.39,7.58,Normal,14.644000000000005
81.39,4.11,3.12,Faulty,0.0
70.24,4.75,7.03,Normal,13.015999999999991
71.62,2.68,5.88,Normal,25.988
71.14,7.1,9.1,Faulty,0.0
79.15,4.03,11.41,Faulty,0.0
79.5,4.14,6.46,Normal,12.220000000000013
77.26,5.26,4.42,Normal,14.083999999999989
80.92,4.91,7.18,Faulty,0.0
69.11,4.04,6.69,Normal,18.26400000000001
83.34,4.13,9.96,Faulty,0.0
82.62,2.5,9.5,Faulty,0.0
78.68,3.44,8.3,Normal,10.691999999999993
83.91,4.52,6.12,Faulty,0.0
66.72,4.44,8.02,Normal,13.707999999999998
72.38,5.22,7.4,Normal,10.0
71.32,3.88,7.36,Normal,15.728000000000009
78.61,2.61,4.66,Normal,25.804000000000002
69.75,5.06,8.59,Normal,10.0
78.79,5.44,7.16,Normal,10.0
81.85,4.9,6.85,Faulty,0.0
78.48,3.84,6.1,Normal,15.412000000000006
76.42,5.04,5.81,Normal,11.518
70.06,7.43,7.48,Faulty,0.0
70.77,4.12,4.38,Normal,23.798000000000002
96.61,5.26,11.78,Faulty,0.0
78.9,3.41,5.42,Normal,19.349999999999994
74.8,4.63,3.91,Normal,20.239999999999995
72.91,2.4,9.73,Faulty,0.0
64.87,4.17,5.71,Normal,23.098
69.65,4.38,5.92,Normal,18.55000000000001
84.56,5.54,8.7,Faulty,0.0
68.6,5.31,9.78,Faulty,0.0
75.95,4.86,4.7,Normal,16.03
80.04,1.84,5.57,Faulty,0.0
68.73,4.92,5.68,Normal,17.122000000000014
75.92,4.71,8.4,Normal,10.0
79.69,4.26,9.46,Faulty,0.0
75.06,2.27,5.38,Normal,27.47399999999999
89.34,3.22,9.12,Faulty,0.0
66.66,2.83,5.94,Normal,28.034000000000006
80.29,1.98,7.5,Faulty,0.0
74.14,4.0,5.09,Normal,20.245999999999995
78.86,3.2,6.82,Normal,16.224000000000004
77.21,6.63,6.83,Faulty,0.0
71.33,3.83,6.53,Normal,18.462000000000003
76.14,5.29,7.58,Normal,10.0
65.71,2.43,5.49,Normal,31.954000000000008
78.02,3.47,5.67,Normal,18.828000000000003
76.49,4.1,7.66,Normal,10.62599999999999
78.19,3.09,9.01,Faulty,0.0
80.29,3.58,6.97,Faulty,0.0
76.84,3.78,7.76,Normal,11.716000000000008
75.74,3.77,8.14,Normal,11.286000000000001
70.59,5.86,8.25,Normal,10.0
71.44,4.38,5.57,Normal,18.52600000000001
80.93,4.48,5.83,Faulty,0.0
82.18,4.54,5.96,Faulty,0.0
73.81,4.61,9.89,Faulty,0.0
75.23,3.92,7.76,Normal,11.982
70.48,3.68,7.69,Normal,16.24199999999999
80.86,4.17,7.55,Faulty,0.0
78.33,5.16,5.02,Normal,12.141999999999996
95.31,7.42,14.34,Faulty,0.0
70.61,3.76,7.72,Normal,15.674000000000007
73.11,4.77,8.08,Normal,10.0
76.16,3.81,4.35,Normal,22.204000000000008
78.23,4.03,8.17,Normal,10.0
73.92,3.53,6.47,Normal,18.588000000000008
70.64,3.82,5.02,Normal,23.456000000000003
79.41,5.34,5.57,Normal,10.0
78.61,4.09,5.1,Normal,17.084000000000003
70.42,4.14,5.08,Normal,21.808000000000007
81.78,2.55,7.09,Faulty,0.0
80.85,3.69,6.42,Faulty,0.0
75.67,3.76,7.5,Normal,13.298000000000002
75.4,3.17,9.51,Faulty,0.0
77.77,4.02,6.81,Normal,12.807999999999993
70.69,3.57,3.63,Normal,28.846000000000004
75.15,4.08,6.64,Normal,14.58999999999999
64.24,4.12,8.79,Normal,14.486000000000004
79.38,3.04,6.87,Normal,16.562000000000012
67.19,3.6,9.29,Faulty,0.0
82.52,4.08,7.68,Faulty,0.0
73.35,5.18,4.24,Normal,17.370000000000005
73.94,4.26,7.16,Normal,12.856000000000009
71.86,3.34,7.45,Normal,17.834000000000003
73.56,4.4,8.62,Normal,10.0
82.09,5.71,9.73,Faulty,0.0
62.56,4.92,8.36,Normal,12.783999999999992
81.38,4.55,7.66,Faulty,0.0
76.69,4.73,8.01,Normal,10.0
68.96,5.44,6.75,Normal,11.174000000000007
69.62,5.08,4.81,Normal,18.397999999999996
83.38,4.57,7.06,Faulty,0.0
70.27,5.07,7.55,Normal,10.0
69.23,2.92,5.19,Normal,28.292
80.69,2.5,8.99,Faulty,0.0
95.55,8.02,13.17,Faulty,0.0
70.31,4.07,4.94,Normal,22.644000000000005
76.08,3.46,9.05,Faulty,0.0
69.87,4.83,6.54,Normal,14.307999999999993
80.5,2.14,5.83,Faulty,0.0
80.31,3.47,8.62,Faulty,0.0
77.66,3.52,6.92,Normal,15.044000000000011
76.81,2.36,9.85,Faulty,0.0
83.81,5.49,5.72,Faulty,0.0
75.0,2.64,4.4,Normal,28.599999999999994
69.09,3.41,6.58,Normal,21.756
77.25,4.91,8.18,Normal,10.0
85.43,4.65,5.61,Faulty,0.0
69.93,2.89,5.0,Normal,28.591999999999985
73.19,4.68,7.34,Normal,10.666000000000011
77.08,4.29,4.8,Normal,17.902000000000015
74.73,6.33,7.46,Faulty,0.0
70.09,4.4,6.49,Normal,16.476
80.61,3.86,7.74,Faulty,0.0
86.6,3.14,4.92,Faulty,0.0
75.98,3.26,8.95,Normal,11.262
70.48,3.17,6.73,Normal,21.671999999999997
67.26,5.37,8.15,Normal,10.0
76.29,4.02,8.44,Normal,10.0
93.77,7.84,7.65,Faulty,0.0
77.38,5.51,8.32,Normal,10.0
74.99,1.64,4.86,Normal,32.22600000000001
72.05,5.28,4.94,Normal,15.550000000000011
69.54,4.06,9.95,Faulty,0.0
79.17,4.44,8.67,Normal,10.0
95.47,5.97,14.55,Faulty,0.0
67.27,3.24,6.44,Normal,24.117999999999995
82.95,4.49,7.15,Faulty,0.0
77.87,6.38,7.79,Faulty,0.0
82.0,5.0,6.98,Faulty,0.0
68.29,5.27,5.88,Normal,15.036000000000001
68.17,3.81,5.66,Normal,23.067999999999998
74.26,3.4,7.32,Normal,16.483999999999995
77.51,3.22,5.4,Normal,21.19399999999999
98.37,6.31,9.23,Faulty,0.0
78.53,1.95,7.59,Normal,20.361999999999995
73.79,3.28,6.86,Normal,18.745999999999995
69.87,3.44,8.41,Normal,15.647999999999996
81.15,3.82,6.36,Faulty,0.0
70.18,4.13,6.13,Normal,18.852000000000004
83.14,4.36,7.64,Faulty,0.0
73.58,3.99,5.78,Normal,18.561999999999998
82.95,3.42,6.01,Faulty,0.0
78.39,2.04,6.07,Normal,24.55600000000001
85.99,6.78,10.22,Faulty,0.0
72.4,3.03,9.66,Faulty,0.0
73.3,4.47,4.93,Normal,18.879999999999995
77.14,4.91,8.94,Normal,10.0
95.33,8.61,12.56,Faulty,0.0
72.03,4.76,9.35,Faulty,0.0
74.17,3.87,11.71,Faulty,0.0
75.39,3.48,9.15,Faulty,0.0
64.36,3.25,8.39,Normal,19.964
77.29,2.49,5.03,Normal,26.086
70.1,4.99,5.22,Normal,17.330000000000013
69.23,3.83,7.54,Normal,16.691999999999993
66.56,2.75,4.45,Normal,32.964
66.03,3.17,7.92,Normal,20.77199999999999
68.22,3.13,3.8,Normal,32.018
71.45,4.04,8.73,Normal,10.740000000000009
84.77,5.07,6.52,Faulty,0.0
87.71,6.87,9.84,Faulty,0.0
75.89,1.75,5.88,Normal,28.075999999999993
77.0,3.81,4.15,Normal,22.299999999999997
75.66,3.84,8.85,Normal,10.0
74.61,3.78,9.0,Normal,10.0
69.02,3.37,6.47,Normal,22.328000000000003
82.25,4.22,7.99,Faulty,0.0
84.04,4.07,6.41,Faulty,0.0
66.59,3.98,7.43,Normal,17.855999999999995
69.88,4.41,8.14,Normal,11.602000000000004
73.6,3.57,7.83,Normal,14.5
70.18,3.51,9.01,Faulty,0.0
77.53,5.38,7.78,Normal,10.0
71.36,4.56,7.04,Normal,13.26400000000001
85.83,4.83,5.86,Faulty,0.0
80.95,5.23,6.28,Faulty,0.0
76.06,4.53,8.22,Normal,10.0
80.13,4.93,4.75,Faulty,0.0
80.53,2.42,8.66,Faulty,0.0
72.18,4.2,6.58,Normal,15.951999999999998
70.92,3.82,5.77,Normal,21.037999999999997
75.39,5.68,5.35,Normal,10.316000000000003
79.31,4.93,8.01,Normal,10.0
75.7,3.37,6.98,Normal,16.789999999999992
67.12,4.37,9.38,Faulty,0.0
70.99,4.17,5.11,Normal,21.226
74.63,4.45,6.13,Normal,14.582000000000008
74.62,2.98,6.86,Normal,19.748000000000005
84.86,4.36,5.87,Faulty,0.0
68.07,3.77,7.01,Normal,19.278000000000006
77.53,4.28,7.48,Normal,10.0
82.45,3.28,7.73,Faulty,0.0
86.36,3.41,9.26,Faulty,0.0
72.98,5.17,5.04,Normal,15.24199999999999
77.46,2.95,7.51,Normal,16.244
77.85,3.02,6.03,Normal,20.10000000000001
75.98,3.95,7.65,Normal,11.712000000000003
74.51,3.23,7.65,Normal,16.19399999999999
92.57,5.92,10.51,Faulty,0.0
62.34,4.11,5.65,Normal,25.09599999999999
78.41,2.49,7.77,Normal,17.194000000000003
75.63,2.99,7.04,Normal,18.552000000000007
89.24,9.92,9.7,Faulty,0.0
85.23,4.46,7.99,Faulty,0.0
71.63,3.25,8.1,Normal,16.47200000000001
72.98,4.42,6.21,Normal,15.482
84.96,4.57,5.72,Faulty,0.0
70.84,4.99,5.11,Normal,17.215999999999994
72.25,3.87,7.05,Normal,16.150000000000006
74.26,4.98,4.87,Normal,15.933999999999997
79.2,1.96,7.15,Normal,21.22999999999999
76.04,2.94,8.83,Normal,13.186000000000007
68.54,4.16,6.47,Normal,18.665999999999997
72.34,4.33,6.2,Normal,16.346000000000004
71.96,3.09,10.0,Faulty,0.0
74.61,4.26,9.26,Faulty,0.0
77.13,3.38,5.85,Normal,19.272000000000006
77.09,3.72,7.21,Normal,13.516000000000005
66.12,5.02,7.49,Normal,12.757999999999996
80.32,4.91,7.31,Faulty,0.0
76.26,3.0,9.72,Faulty,0.0
81.92,2.94,7.13,Faulty,0.0
77.22,3.59,7.36,Normal,13.638000000000005
80.51,3.97,8.03,Faulty,0.0
77.33,3.34,8.78,Normal,10.562000000000012
101.48,8.52,10.7,Faulty,0.0
77.61,4.35,7.81,Normal,10.0
74.51,4.41,4.66,Normal,19.263999999999996
86.36,2.73,6.27,Faulty,0.0
79.45,5.17,8.23,Normal,10.0
77.87,1.18,7.38,Normal,25.238
68.62,4.83,8.24,Normal,10.0
68.56,4.93,9.83,Faulty,0.0
76.46,3.57,5.23,Normal,20.584000000000003
75.73,5.27,8.71,Normal,10.0
71.93,3.94,6.5,Normal,17.641999999999996
75.7,4.06,8.4,Normal,10.0
82.94,4.34,6.94,Faulty,0.0
78.48,7.19,10.19,Faulty,0.0
69.29,5.34,7.2,Normal,10.126000000000005
74.44,4.7,6.04,Normal,13.716000000000008
70.98,3.09,7.63,Normal,19.072000000000003
73.06,4.14,7.49,Normal,12.994
72.93,3.19,8.71,Normal,14.162000000000006
72.61,4.82,7.67,Normal,10.0
68.72,4.14,10.71,Faulty,0.0
74.36,2.88,6.83,Normal,20.494
72.2,4.08,6.85,Normal,15.730000000000004
60.35,3.15,6.09,Normal,29.769999999999996
85.26,4.15,7.13,Faulty,0.0
80.44,3.14,7.35,Faulty,0.0
73.12,4.03,7.42,Normal,13.71799999999999
75.09,4.75,7.1,Normal,10.0
69.14,3.95,6.09,Normal,20.495999999999995
83.48,3.61,5.68,Faulty,0.0
84.49,4.2,6.44,Faulty,0.0
75.78,4.7,8.71,Normal,10.0
80.12,2.89,9.04,Faulty,0.0
75.88,4.26,6.88,Normal,12.531999999999996
68.32,5.32,5.59,Normal,15.638000000000005
72.94,4.57,6.88,Normal,12.745999999999995
75.66,4.06,10.14,Faulty,0.0
84.95,8.2,11.63,Faulty,0.0
73.91,4.45,7.83,Normal,10.0
74.54,4.75,8.44,Normal,10.0
74.6,1.98,9.31,Faulty,0.0
75.26,2.45,5.27,Normal,26.784000000000006
69.7,5.0,6.41,Normal,13.950000000000003
71.41,2.49,6.21,Normal,26.073999999999998
68.58,4.4,7.88,Normal,13.212000000000003
79.89,3.65,7.24,Normal,12.096000000000004
64.47,3.0,8.13,Normal,21.927999999999997
80.77,4.35,6.24,Faulty,0.0
81.93,4.2,9.06,Faulty,0.0
73.49,6.11,6.9,Faulty,0.0
61.98,3.38,8.04,Normal,21.792
73.19,5.44,8.79,Normal,10.0
74.68,4.35,8.67,Normal,10.0
69.95,3.34,7.54,Normal,18.709999999999994
72.42,4.8,8.23,Normal,10.0
82.65,4.57,9.61,Faulty,0.0
78.32,4.04,7.77,Normal,10.0
70.38,4.27,5.91,Normal,18.692000000000007
67.01,3.4,7.87,Normal,19.183999999999997
73.36,3.17,6.94,Normal,19.313999999999993
73.93,4.76,3.48,Normal,21.402
77.48,3.78,7.69,Normal,11.542000000000002
72.32,3.92,7.17,Normal,15.498000000000005
77.56,4.28,8.73,Normal,10.0
84.68,4.27,5.87,Faulty,0.0
79.08,2.57,4.74,Normal,25.482
74.76,5.29,7.25,Normal,10.0
74.08,4.12,7.57,Normal,12.24199999999999
73.22,3.8,7.14,Normal,15.64800000000001
80.9,4.43,7.03,Faulty,0.0
71.86,4.24,5.4,Normal,19.483999999999995
75.23,4.77,6.79,Normal,10.641999999999996
75.26,4.54,6.48,Normal,12.704000000000008
72.49,4.72,8.61,Normal,10.0
68.14,5.35,7.57,Normal,10.0
76.61,4.88,6.58,Normal,10.0
89.8,6.68,11.73,Faulty,0.0
77.5,2.88,6.6,Normal,19.30000000000001
72.33,5.67,7.84,Normal,10.0
95.22,7.35,9.58,Faulty,0.0
70.62,3.53,9.45,Faulty,0.0
83.56,2.26,7.13,Faulty,0.0
66.26,4.34,7.17,Normal,17.033999999999992
77.17,4.15,6.79,Normal,12.578000000000003
77.38,2.48,7.29,Normal,19.302000000000007
71.02,4.45,8.8,Normal,10.0
77.12,3.5,8.27,Normal,11.418000000000006
81.4,6.69,7.04,Faulty,0.0
63.92,3.43,9.55,Faulty,0.0
77.51,3.56,8.31,Normal,10.76400000000001
62.53,3.13,6.34,Normal,27.811999999999998
70.17,5.28,4.93,Normal,16.708
83.15,3.63,6.38,Faulty,0.0
72.09,3.28,7.62,Normal,17.486000000000004
69.13,4.71,7.9,Normal,11.272000000000006
74.01,2.62,9.04,Faulty,0.0
85.34,4.63,5.36,Faulty,0.0
65.84,5.78,6.34,Normal,12.576000000000008
69.74,4.57,5.23,Normal,19.616000000000014
82.49,4.64,4.99,Faulty,0.0
84.29,4.87,6.06,Faulty,0.0
74.48,5.71,7.55,Normal,10.0
68.8,5.21,8.16,Normal,10.0
85.48,4.44,5.58,Faulty,0.0
82.97,4.9,5.79,Faulty,0.0
78.39,3.11,4.33,Normal,24.426000000000002
70.94,4.78,7.32,Normal,11.575999999999993
74.75,2.99,5.9,Normal,22.5
74.2,3.63,9.49,Faulty,0.0
76.65,0.92,7.61,Normal,26.58
82.26,4.4,6.74,Faulty,0.0
79.4,3.36,6.04,Normal,17.439999999999998
69.61,5.11,4.76,Normal,18.403999999999996
81.88,4.39,4.95,Faulty,0.0
76.57,5.12,6.07,Normal,10.24799999999999
78.44,2.92,5.95,Normal,20.48599999999999
82.33,5.04,5.5,Faulty,0.0
69.44,6.11,7.57,Faulty,0.0
74.82,4.76,7.77,Normal,10.0
72.34,4.79,6.31,Normal,13.716000000000008
67.16,4.17,9.9,Faulty,0.0
76.73,3.48,4.38,Normal,23.421999999999997
107.03,8.0,11.27,Faulty,0.0
65.8,2.49,6.67,Normal,28.060000000000002
74.84,3.58,6.17,Normal,18.686000000000007
78.2,2.23,5.95,Normal,24.08
75.62,3.3,6.99,Normal,17.158
74.43,4.64,6.66,Normal,12.161999999999992
68.5,4.51,6.41,Normal,17.120000000000005
76.16,4.05,5.05,Normal,18.903999999999996
71.22,4.17,4.57,Normal,22.708
64.05,2.11,6.57,Normal,31.310000000000002
80.97,3.63,6.4,Faulty,0.0
79.79,3.32,6.7,Normal,15.425999999999988
75.26,3.34,6.84,Normal,17.62400000000001
76.15,4.6,6.22,Normal,12.650000000000006
